CustomerID,Recency,Frequency,Monetory,R,F,M,RFM,RFM_Score,Loyal_customer
1508.0,9,140,213477.0,1,1,1,111,3,Platinum
1509.0,9,191,421159.0,1,1,1,111,3,Platinum
1510.0,10,62,136732.0,1,2,2,122,5,Platinum
1511.0,9,291,556871.0,1,1,1,111,3,Platinum
1512.0,45,5,7542.0,3,4,4,344,11,Bronze
1513.0,3,351,427418.0,1,1,1,111,3,Platinum
1514.0,10,73,59115.0,1,2,3,123,6,Gold
1515.0,3,95,372035.0,1,2,1,121,4,Platinum
1516.0,146,26,78443.0,4,3,3,433,10,Silver
1517.0,5,182,638527.0,1,1,1,111,3,Platinum
1518.0,16,26,172065.0,2,3,2,232,7,Gold
1519.0,9,104,192172.0,1,1,2,112,4,Platinum
1520.0,121,8,17617.0,4,4,4,444,12,Bronze
1521.0,16,75,289254.0,2,2,1,221,5,Platinum
1522.0,14,107,347933.0,2,1,1,211,4,Platinum
1523.0,12,54,259829.0,2,2,1,221,5,Platinum
1524.0,11,285,71297.0,2,1,3,213,6,Gold
1525.0,48,14,117732.0,3,4,2,342,9,Silver
1526.0,9,45,115599.0,1,2,2,122,5,Platinum
1527.0,364,23,15742.0,4,3,4,434,11,Bronze
1528.0,41,98,286537.0,3,2,1,321,6,Gold
1529.0,2,609,724470.0,1,1,1,111,3,Platinum
1530.0,26,14,58676.0,3,4,3,343,10,Silver
1531.0,4,124,278777.0,1,1,1,111,3,Platinum
1532.0,10,206,129563.0,1,1,2,112,4,Platinum
1533.0,41,30,54767.0,3,3,3,333,9,Silver
1534.0,61,27,99077.0,3,3,2,332,8,Gold
1535.0,1,217,553702.0,1,1,1,111,3,Platinum
1536.0,15,3,33816.0,2,4,4,244,10,Silver
1537.0,26,1,34944.0,3,4,4,344,11,Bronze
1538.0,9,264,494059.0,1,1,1,111,3,Platinum
1539.0,10,17,47024.0,1,4,3,143,8,Gold
1540.0,8,148,147835.0,1,1,2,112,4,Platinum
1541.0,18,22,45964.0,2,3,3,233,8,Gold
1542.0,10,379,321877.0,1,1,1,111,3,Platinum
1543.0,28,12,161344.0,3,4,2,342,9,Silver
1544.0,11,9,15645.0,2,4,4,244,10,Silver
1545.0,367,5,9228.0,4,4,4,444,12,Bronze
1546.0,109,9,18894.0,4,4,4,444,12,Bronze
1547.0,293,32,293010.0,4,3,1,431,8,Gold
1548.0,51,54,259403.0,3,2,1,321,6,Gold
1549.0,2,59,175945.0,1,2,2,122,5,Platinum
1550.0,8,68,182059.0,1,2,2,122,5,Platinum
1551.0,18,98,193153.0,2,2,2,222,6,Gold
1552.0,1,291,146957.0,1,1,2,112,4,Platinum
1553.0,20,70,145039.0,3,2,2,322,7,Gold
1554.0,130,20,41384.0,4,3,3,433,10,Silver
1555.0,10,257,126011.0,1,1,2,112,4,Platinum
1556.0,181,40,60870.0,4,3,3,433,10,Silver
1557.0,10,109,81945.0,1,1,3,113,5,Platinum
1558.0,11,61,31604.0,2,2,4,224,8,Gold
1559.0,14,22,13828.0,2,3,4,234,9,Silver
1560.0,6,966,440629.0,1,1,1,111,3,Platinum
1561.0,18,4,15568.0,2,4,4,244,10,Silver
1562.0,13,37,221540.0,2,3,1,231,6,Gold
1563.0,48,17,71583.0,3,4,3,343,10,Silver
1564.0,149,178,252362.0,4,1,1,411,6,Gold
1565.0,12,243,238514.0,2,1,1,211,4,Platinum
1566.0,133,6,61795.0,4,4,3,443,11,Bronze
1567.0,16,129,128072.0,2,1,2,212,5,Platinum
1568.0,9,72,280035.0,1,2,1,121,4,Platinum
1569.0,20,90,74019.0,3,2,3,323,8,Gold
1570.0,20,43,57391.0,3,2,3,323,8,Gold
1571.0,14,280,251041.0,2,1,1,211,4,Platinum
1572.0,82,7,24418.0,4,4,4,444,12,Bronze
1573.0,50,30,59883.0,3,3,3,333,9,Silver
1574.0,14,46,110705.0,2,2,2,222,6,Gold
1575.0,199,19,28023.0,4,3,4,434,11,Bronze
1576.0,20,11,175010.0,3,4,2,342,9,Silver
1577.0,77,18,38428.0,4,3,3,433,10,Silver
1578.0,20,13,32480.0,3,4,4,344,11,Bronze
1579.0,135,29,87491.0,4,3,2,432,9,Silver
1580.0,9,144,287824.0,1,1,1,111,3,Platinum
1581.0,78,10,16961.0,4,4,4,444,12,Bronze
1582.0,52,14,40440.0,3,4,3,343,10,Silver
1583.0,39,46,19775.0,3,2,4,324,9,Silver
1584.0,11,145,152194.0,2,1,2,212,5,Platinum
1585.0,10,48,138256.0,1,2,2,122,5,Platinum
1586.0,208,29,60644.0,4,3,3,433,10,Silver
1587.0,176,17,42777.0,4,4,3,443,11,Bronze
1588.0,8,123,296979.0,1,1,1,111,3,Platinum
1589.0,26,7,19152.0,3,4,4,344,11,Bronze
1590.0,52,6,16136.0,3,4,4,344,11,Bronze
1591.0,48,19,64204.0,3,3,3,333,9,Silver
1592.0,18,31,58171.0,2,3,3,233,8,Gold
1593.0,44,192,248418.0,3,1,1,311,5,Platinum
1594.0,17,193,107902.0,2,1,2,212,5,Platinum
1595.0,89,7,42345.0,4,4,3,443,11,Bronze
1596.0,44,12,27165.0,3,4,4,344,11,Bronze
1597.0,9,628,304832.0,1,1,1,111,3,Platinum
1598.0,4,164,452984.0,1,1,1,111,3,Platinum
1599.0,16,107,83233.0,2,1,3,213,6,Gold
1600.0,15,794,714461.0,2,1,1,211,4,Platinum
1601.0,10,315,236823.0,1,1,1,111,3,Platinum
1602.0,17,98,162433.0,2,2,2,222,6,Gold
1603.0,11,57,33235.0,2,2,4,224,8,Gold
1604.0,9,70,164079.0,1,2,2,122,5,Platinum
1605.0,14,23,34334.0,2,3,4,234,9,Silver
1606.0,200,18,52989.0,4,3,3,433,10,Silver
1607.0,10,73,139457.0,1,2,2,122,5,Platinum
1608.0,10,101,264900.0,1,2,1,121,4,Platinum
1609.0,37,18,38560.0,3,3,3,333,9,Silver
1610.0,10,16,35220.0,1,4,4,144,9,Silver
1611.0,5,4,36978.0,1,4,4,144,9,Silver
1612.0,11,17,115313.0,2,4,2,242,8,Gold
1613.0,114,12,40506.0,4,4,3,443,11,Bronze
1614.0,17,202,221122.0,2,1,1,211,4,Platinum
1615.0,12,296,564277.0,2,1,1,211,4,Platinum
1616.0,3,1008,885087.0,1,1,1,111,3,Platinum
1617.0,9,18,54920.0,1,3,3,133,7,Gold
1618.0,10,225,77722.0,1,1,3,113,5,Platinum
1619.0,11,216,370024.0,2,1,1,211,4,Platinum
1620.0,108,64,113282.0,4,2,2,422,8,Gold
1621.0,10,63,330088.0,1,2,1,121,4,Platinum
1622.0,3,556,520416.0,1,1,1,111,3,Platinum
1623.0,10,332,366492.0,1,1,1,111,3,Platinum
1624.0,260,19,19192.0,4,3,4,434,11,Bronze
1625.0,58,10,41700.0,3,4,3,343,10,Silver
1626.0,40,19,45958.0,3,3,3,333,9,Silver
1627.0,20,32,80631.0,3,3,3,333,9,Silver
1628.0,48,76,123707.0,3,2,2,322,7,Gold
1629.0,15,111,178550.0,2,1,2,212,5,Platinum
1630.0,44,5,11411.0,3,4,4,344,11,Bronze
1631.0,5,100,325367.0,1,2,1,121,4,Platinum
1632.0,25,114,276356.0,3,1,1,311,5,Platinum
1633.0,6,416,314199.0,1,1,1,111,3,Platinum
1634.0,4,366,525172.0,1,1,1,111,3,Platinum
1635.0,155,4,72480.0,4,4,3,443,11,Bronze
1636.0,48,56,37940.0,3,2,4,324,9,Silver
1637.0,20,48,99340.0,3,2,2,322,7,Gold
1638.0,20,10,24943.0,3,4,4,344,11,Bronze
1639.0,13,58,20448.0,2,2,4,224,8,Gold
1640.0,9,112,110794.0,1,1,2,112,4,Platinum
1641.0,20,216,306003.0,3,1,1,311,5,Platinum
1642.0,48,21,40579.0,3,3,3,333,9,Silver
1643.0,10,29,39174.0,1,3,3,133,7,Gold
1644.0,10,76,278995.0,1,2,1,121,4,Platinum
1645.0,14,69,155530.0,2,2,2,222,6,Gold
1646.0,4,445,555971.0,1,1,1,111,3,Platinum
1647.0,11,128,383325.0,2,1,1,211,4,Platinum
1648.0,113,4,167200.0,4,4,2,442,10,Silver
1649.0,42,34,175452.0,3,3,2,332,8,Gold
1650.0,3,12,28144.0,1,4,4,144,9,Silver
1651.0,17,28,25610.0,2,3,4,234,9,Silver
1652.0,6,273,348386.0,1,1,1,111,3,Platinum
1653.0,14,240,187007.0,2,1,2,212,5,Platinum
1654.0,587,1,4392.0,4,4,4,444,12,Bronze
1655.0,20,123,105074.0,3,1,2,312,6,Gold
1656.0,4,24,32711.0,1,3,4,134,8,Gold
1657.0,21,17,21507.0,3,4,4,344,11,Bronze
1658.0,100,6,15354.0,4,4,4,444,12,Bronze
1659.0,6,329,142128.0,1,1,2,112,4,Platinum
1660.0,14,101,123354.0,2,2,2,222,6,Gold
1661.0,51,29,20956.0,3,3,4,334,10,Silver
1662.0,17,27,28338.0,2,3,4,234,9,Silver
1663.0,14,381,196990.0,2,1,2,212,5,Platinum
1664.0,403,3,4386.0,4,4,4,444,12,Bronze
1665.0,15,197,206573.0,2,1,1,211,4,Platinum
1666.0,9,164,77649.0,1,1,3,113,5,Platinum
1667.0,22,150,78518.0,3,1,3,313,7,Gold
1668.0,8,53,46017.0,1,2,3,123,6,Gold
1669.0,10,100,222822.0,1,2,1,121,4,Platinum
1670.0,20,55,116019.0,3,2,2,322,7,Gold
1671.0,50,50,31473.0,3,2,4,324,9,Silver
1672.0,48,25,45334.0,3,3,3,333,9,Silver
1673.0,20,7,27996.0,3,4,4,344,11,Bronze
1674.0,47,2,74400.0,3,4,3,343,10,Silver
1675.0,2,2775,1455036.0,1,1,1,111,3,Platinum
1676.0,20,80,1453178.0,3,2,1,321,6,Gold
1677.0,5,20,205119.0,1,3,2,132,6,Gold
1678.0,149,3,204930.0,4,4,2,442,10,Silver
1679.0,170,3,43984.0,4,4,3,443,11,Bronze
1680.0,20,17,67332.0,3,4,3,343,10,Silver
1681.0,16,22,44495.0,2,3,3,233,8,Gold
1682.0,47,30,50633.0,3,3,3,333,9,Silver
1683.0,2,96,234223.0,1,2,1,121,4,Platinum
1684.0,14,21,38409.0,2,3,3,233,8,Gold
1685.0,9,134,107347.0,1,1,2,112,4,Platinum
1686.0,60,13,29593.0,3,4,4,344,11,Bronze
1687.0,136,57,101211.0,4,2,2,422,8,Gold
1688.0,10,126,340774.0,1,1,1,111,3,Platinum
1689.0,48,5,-2353.0,3,4,4,344,11,Bronze
1690.0,16,24,78302.0,2,3,3,233,8,Gold
1691.0,5,153,114352.0,1,1,2,112,4,Platinum
1692.0,52,41,127888.0,3,3,2,332,8,Gold
1693.0,264,8,16714.0,4,4,4,444,12,Bronze
1694.0,267,20,39890.0,4,3,3,433,10,Silver
1695.0,9,28,75005.0,1,3,3,133,7,Gold
1696.0,51,16,53641.0,3,4,3,343,10,Silver
1697.0,12,173,362022.0,2,1,1,211,4,Platinum
1698.0,10,113,242480.0,1,1,1,111,3,Platinum
1699.0,23,7,16182.0,3,4,4,344,11,Bronze
1700.0,63,2,9908.0,3,4,4,344,11,Bronze
1701.0,173,34,105934.0,4,3,2,432,9,Silver
1702.0,10,29,89714.0,1,3,2,132,6,Gold
1703.0,13,30,77363.0,2,3,3,233,8,Gold
1704.0,3,2045,35472089.0,1,1,1,111,3,Platinum
1705.0,203,30,27552.0,4,3,4,434,11,Bronze
1706.0,5,199,191337.0,1,1,2,112,4,Platinum
1707.0,10,102,83133.0,1,1,3,113,5,Platinum
1708.0,81,29,13846.0,4,3,4,434,11,Bronze
1709.0,2,236,246076.0,1,1,1,111,3,Platinum
1710.0,7,50,252319.0,1,2,1,121,4,Platinum
1711.0,47,80,35462.0,3,2,4,324,9,Silver
1712.0,13,126,105821.0,2,1,2,212,5,Platinum
1713.0,6,29,26782.0,1,3,4,134,8,Gold
1714.0,9,258,301433.0,1,1,1,111,3,Platinum
1715.0,87,30,41033.0,4,3,3,433,10,Silver
1716.0,27,4,12447.0,3,4,4,344,11,Bronze
1717.0,9,168,107056.0,1,1,2,112,4,Platinum
1718.0,9,99,86035.0,1,2,2,122,5,Platinum
1719.0,10,117,147233.0,1,1,2,112,4,Platinum
1720.0,25,13,26097.0,3,4,4,344,11,Bronze
1721.0,9,575,1179769.0,1,1,1,111,3,Platinum
1722.0,19,170,168178.0,2,1,2,212,5,Platinum
1723.0,17,130,56016.0,2,1,3,213,6,Gold
1724.0,19,61,100905.0,2,2,2,222,6,Gold
1725.0,4,74,226239.0,1,2,1,121,4,Platinum
1726.0,20,101,78824.0,3,2,3,323,8,Gold
1727.0,32,44,379844.0,3,2,1,321,6,Gold
1728.0,372,1,-315.0,4,4,4,444,12,Bronze
1729.0,11,314,3423657.0,2,1,1,211,4,Platinum
1730.0,216,7,53090.0,4,4,3,443,11,Bronze
1731.0,105,2,9472.0,4,4,4,444,12,Bronze
1732.0,15,414,164008.0,2,1,2,212,5,Platinum
1733.0,111,15,81994.0,4,4,3,443,11,Bronze
1734.0,8,358,684289.0,1,1,1,111,3,Platinum
1735.0,209,13,15043.0,4,4,4,444,12,Bronze
1736.0,13,54,44825.0,2,2,3,223,7,Gold
1737.0,9,71,246838.0,1,2,1,121,4,Platinum
1738.0,142,68,72769.0,4,2,3,423,9,Silver
1739.0,265,8,18819.0,4,4,4,444,12,Bronze
1740.0,5,133,302655.0,1,1,1,111,3,Platinum
1741.0,15,22,30584.0,2,3,4,234,9,Silver
1742.0,2,209,155618.0,1,1,2,112,4,Platinum
1743.0,76,8,14899.0,4,4,4,444,12,Bronze
1744.0,9,115,292277.0,1,1,1,111,3,Platinum
1745.0,16,349,293948.0,2,1,1,211,4,Platinum
1746.0,2,348,404083.0,1,1,1,111,3,Platinum
1747.0,20,22,39919.0,3,3,3,333,9,Silver
1748.0,20,412,206770.0,3,1,1,311,5,Platinum
1749.0,258,1,25300.0,4,4,4,444,12,Bronze
1750.0,3,29,134183.0,1,3,2,132,6,Gold
1751.0,9,197,611321.0,1,1,1,111,3,Platinum
1752.0,10,139,79226.0,1,1,3,113,5,Platinum
1753.0,11,359,330237.0,2,1,1,211,4,Platinum
1754.0,31,25,107659.0,3,3,2,332,8,Gold
1755.0,9,340,341069.0,1,1,1,111,3,Platinum
1756.0,26,10,20408.0,3,4,4,344,11,Bronze
1757.0,26,71,116581.0,3,2,2,322,7,Gold
1758.0,50,54,64756.0,3,2,3,323,8,Gold
1759.0,2,236,211617.0,1,1,1,111,3,Platinum
1760.0,7,37,77497.0,1,3,3,133,7,Gold
1761.0,148,29,23305.0,4,3,4,434,11,Bronze
1762.0,9,276,149106.0,1,1,2,112,4,Platinum
1763.0,25,52,104020.0,3,2,2,322,7,Gold
1764.0,17,10,30342.0,2,4,4,244,10,Silver
1765.0,403,71,41251.0,4,2,3,423,9,Silver
1766.0,2,498,257423.0,1,1,1,111,3,Platinum
1767.0,15,45,51641.0,2,2,3,223,7,Gold
1768.0,9,149,349768.0,1,1,1,111,3,Platinum
1769.0,18,216,1130843.0,2,1,1,211,4,Platinum
1770.0,5,204,692945.0,1,1,1,111,3,Platinum
1771.0,8,17,136049.0,1,4,2,142,7,Gold
1772.0,40,56,158793.0,3,2,2,322,7,Gold
1773.0,5,61,586519.0,1,2,1,121,4,Platinum
1774.0,44,93,177128.0,3,2,2,322,7,Gold
1775.0,20,59,184082.0,3,2,2,322,7,Gold
1776.0,21,28,139752.0,3,3,2,332,8,Gold
1777.0,14,70,165543.0,2,2,2,222,6,Gold
1778.0,16,19,33388.0,2,3,4,234,9,Silver
1779.0,9,91,189961.0,1,2,2,122,5,Platinum
1780.0,50,5,48988.0,3,4,3,343,10,Silver
1781.0,88,30,66570.0,4,3,3,433,10,Silver
1782.0,50,41,86032.0,3,3,2,332,8,Gold
1783.0,19,237,609602.0,2,1,1,211,4,Platinum
1784.0,20,36,93907.0,3,3,2,332,8,Gold
1785.0,81,19,48678.0,4,3,3,433,10,Silver
1786.0,137,71,171479.0,4,2,2,422,8,Gold
1787.0,5,99,185041.0,1,2,2,122,5,Platinum
1788.0,297,7,6498.0,4,4,4,444,12,Bronze
1789.0,19,11,31906.0,2,4,4,244,10,Silver
1790.0,264,21,42948.0,4,3,3,433,10,Silver
1791.0,51,7,29355.0,3,4,4,344,11,Bronze
1792.0,9,39,32587.0,1,3,4,134,8,Gold
1793.0,15,137,306670.0,2,1,1,211,4,Platinum
1794.0,21,6,17512.0,3,4,4,344,11,Bronze
1795.0,3,1077,1428979.0,1,1,1,111,3,Platinum
1796.0,234,52,112967.0,4,2,2,422,8,Gold
1797.0,114,9,18474.0,4,4,4,444,12,Bronze
1798.0,59,60,168226.0,3,2,2,322,7,Gold
1799.0,15,134,347155.0,2,1,1,211,4,Platinum
1800.0,191,3,-2451.0,4,4,4,444,12,Bronze
1801.0,12,35,91192.0,2,3,2,232,7,Gold
1802.0,17,41,43206.0,2,3,3,233,8,Gold
1803.0,55,27,59968.0,3,3,3,333,9,Silver
1804.0,293,6,21854.0,4,4,4,444,12,Bronze
1805.0,27,14,42815.0,3,4,3,343,10,Silver
1806.0,22,3,12216.0,3,4,4,344,11,Bronze
1807.0,8,30,83272.0,1,3,3,133,7,Gold
1808.0,30,6,26712.0,3,4,4,344,11,Bronze
1809.0,9,46,111524.0,1,2,2,122,5,Platinum
1810.0,40,4,-49.0,3,4,4,344,11,Bronze
1811.0,22,15,25480.0,3,4,4,344,11,Bronze
1812.0,3,82,161323.0,1,2,2,122,5,Platinum
1813.0,173,6,14052.0,4,4,4,444,12,Bronze
1814.0,2,1159,1091776.0,1,1,1,111,3,Platinum
1815.0,54,12,24504.0,3,4,4,344,11,Bronze
1816.0,52,13,22090.0,3,4,4,344,11,Bronze
1817.0,19,391,593189.0,2,1,1,211,4,Platinum
1818.0,10,58,28691.0,1,2,4,124,7,Gold
1819.0,17,44,107256.0,2,2,2,222,6,Gold
1820.0,38,12,42045.0,3,4,3,343,10,Silver
1821.0,20,47,61855.0,3,2,3,323,8,Gold
1822.0,82,11,35983.0,4,4,4,444,12,Bronze
1823.0,13,254,343898.0,2,1,1,211,4,Platinum
1824.0,18,254,257545.0,2,1,1,211,4,Platinum
1825.0,370,30,18153.0,4,3,4,434,11,Bronze
1826.0,10,53,114256.0,1,2,2,122,5,Platinum
1827.0,205,4,27391.0,4,4,4,444,12,Bronze
1828.0,17,63,139899.0,2,2,2,222,6,Gold
1829.0,81,47,81366.0,4,2,3,423,9,Silver
1830.0,66,13,34354.0,3,4,4,344,11,Bronze
1831.0,23,29,64970.0,3,3,3,333,9,Silver
1832.0,369,2,5468.0,4,4,4,444,12,Bronze
1833.0,136,70,36502.0,4,2,4,424,10,Silver
1834.0,9,29,145640.0,1,3,2,132,6,Gold
1835.0,5,121,270697.0,1,1,1,111,3,Platinum
1836.0,110,16,273640.0,4,4,1,441,9,Silver
1837.0,14,45,84396.0,2,2,2,222,6,Gold
1838.0,54,39,27858.0,3,3,4,334,10,Silver
1839.0,10,70,212747.0,1,2,1,121,4,Platinum
1840.0,9,6,12428.0,1,4,4,144,9,Silver
1841.0,11,110,232645.0,2,1,1,211,4,Platinum
1842.0,268,4,7944.0,4,4,4,444,12,Bronze
1843.0,10,138,421070.0,1,1,1,111,3,Platinum
1844.0,9,155,324930.0,1,1,1,111,3,Platinum
1845.0,10,129,405232.0,1,1,1,111,3,Platinum
1846.0,149,13,38098.0,4,4,4,444,12,Bronze
1847.0,9,392,1067830.0,1,1,1,111,3,Platinum
1848.0,48,22,46346.0,3,3,3,333,9,Silver
1849.0,25,28,70133.0,3,3,3,333,9,Silver
1850.0,11,142,370751.0,2,1,1,211,4,Platinum
1851.0,25,10,50401.0,3,4,3,343,10,Silver
1852.0,17,130,372051.0,2,1,1,211,4,Platinum
1853.0,120,20,79087.0,4,3,3,433,10,Silver
1854.0,37,66,166372.0,3,2,2,322,7,Gold
1855.0,10,59,137136.0,1,2,2,122,5,Platinum
1856.0,20,59,164108.0,3,2,2,322,7,Gold
1857.0,20,12,25886.0,3,4,4,344,11,Bronze
1858.0,54,6,20682.0,3,4,4,344,11,Bronze
1859.0,26,48,115916.0,3,2,2,322,7,Gold
1860.0,9,11,32664.0,1,4,4,144,9,Silver
1861.0,283,4,14376.0,4,4,4,444,12,Bronze
1862.0,10,99,1665383.0,1,2,1,121,4,Platinum
1863.0,15,36,82394.0,2,3,3,233,8,Gold
1864.0,4,147,368314.0,1,1,1,111,3,Platinum
1865.0,8,72,101000.0,1,2,2,122,5,Platinum
1866.0,264,13,38863.0,4,4,3,443,11,Bronze
1867.0,4,98,60948.0,1,2,3,123,6,Gold
1868.0,211,28,61344.0,4,3,3,433,10,Silver
1869.0,111,49,172058.0,4,2,2,422,8,Gold
1870.0,20,124,182933.0,3,1,2,312,6,Gold
1871.0,14,47,89447.0,2,2,2,222,6,Gold
1872.0,20,17,37892.0,3,4,4,344,11,Bronze
1873.0,27,11,68888.0,3,4,3,343,10,Silver
1874.0,21,54,117271.0,3,2,2,322,7,Gold
1875.0,73,15,127664.0,3,4,2,342,9,Silver
1876.0,46,18,44708.0,3,3,3,333,9,Silver
1877.0,81,6,227500.0,4,4,1,441,9,Silver
1878.0,209,20,45946.0,4,3,3,433,10,Silver
1879.0,19,10,19230.0,2,4,4,244,10,Silver
1880.0,107,7,14797.0,4,4,4,444,12,Bronze
1881.0,14,33,81711.0,2,3,3,233,8,Gold
1882.0,20,73,165351.0,3,2,2,322,7,Gold
1883.0,86,23,78571.0,4,3,3,433,10,Silver
1884.0,8,506,1341649.0,1,1,1,111,3,Platinum
1885.0,206,42,62289.0,4,3,3,433,10,Silver
1886.0,8,55,157640.0,1,2,2,122,5,Platinum
1887.0,18,119,176957.0,2,1,2,212,5,Platinum
1888.0,9,98,168982.0,1,2,2,122,5,Platinum
1889.0,23,24,44446.0,3,3,3,333,9,Silver
1890.0,12,364,355128.0,2,1,1,211,4,Platinum
1891.0,3,69,205535.0,1,2,1,121,4,Platinum
1892.0,74,18,71935.0,4,3,3,433,10,Silver
1893.0,4,167,424884.0,1,1,1,111,3,Platinum
1894.0,82,9,33220.0,4,4,4,444,12,Bronze
1895.0,5,34,45732.0,1,3,3,133,7,Gold
1896.0,2,5854,17710859.0,1,1,1,111,3,Platinum
1897.0,16,28,134597.0,2,3,2,232,7,Gold
1898.0,9,87,203156.0,1,2,2,122,5,Platinum
1899.0,47,13,31421.0,3,4,4,344,11,Bronze
1900.0,11,79,182965.0,2,2,2,222,6,Gold
1901.0,43,45,200035.0,3,2,2,322,7,Gold
1902.0,15,56,125256.0,2,2,2,222,6,Gold
1903.0,9,78,184820.0,1,2,2,122,5,Platinum
1904.0,51,44,100311.0,3,2,2,322,7,Gold
1905.0,16,10,35083.0,2,4,4,244,10,Silver
1906.0,9,11,30142.0,1,4,4,144,9,Silver
1907.0,17,128,299868.0,2,1,1,211,4,Platinum
1908.0,5,40,116239.0,1,3,2,132,6,Gold
1909.0,366,17,40694.0,4,4,3,443,11,Bronze
1910.0,17,87,240292.0,2,2,1,221,5,Platinum
1911.0,298,10,237285.0,4,4,1,441,9,Silver
1912.0,9,365,1012214.0,1,1,1,111,3,Platinum
1913.0,42,35,181857.0,3,3,2,332,8,Gold
1914.0,9,171,710326.0,1,1,1,111,3,Platinum
1915.0,283,3,11822.0,4,4,4,444,12,Bronze
1916.0,73,14,37871.0,3,4,4,344,11,Bronze
1917.0,11,64,143507.0,2,2,2,222,6,Gold
1918.0,20,20,42862.0,3,3,3,333,9,Silver
1919.0,81,20,44123.0,4,3,3,433,10,Silver
1920.0,10,149,960858.0,1,1,1,111,3,Platinum
1921.0,26,55,39827.0,3,2,3,323,8,Gold
1922.0,20,84,40057.0,3,2,3,323,8,Gold
1923.0,77,12,8192.0,4,4,4,444,12,Bronze
1924.0,14,42,55050.0,2,3,3,233,8,Gold
1925.0,15,61,91303.0,2,2,2,222,6,Gold
1926.0,38,27,35091.0,3,3,4,334,10,Silver
1927.0,11,317,886168.0,2,1,1,211,4,Platinum
1928.0,275,5,14892.0,4,4,4,444,12,Bronze
1929.0,9,197,196296.0,1,1,2,112,4,Platinum
1930.0,16,13,30522.0,2,4,4,244,10,Silver
1931.0,11,81,76718.0,2,2,3,223,7,Gold
1932.0,20,38,28734.0,3,3,4,334,10,Silver
1933.0,50,6,51724.0,3,4,3,343,10,Silver
1934.0,9,37,20005.0,1,3,4,134,8,Gold
1935.0,10,34,170536.0,1,3,2,132,6,Gold
1936.0,9,160,141602.0,1,1,2,112,4,Platinum
1937.0,12,18,12656.0,2,3,4,234,9,Silver
1938.0,111,32,145021.0,4,3,2,432,9,Silver
1939.0,9,21,13343.0,1,3,4,134,8,Gold
1940.0,58,11,44453.0,3,4,3,343,10,Silver
1941.0,17,71,85994.0,2,2,2,222,6,Gold
1942.0,81,216,221921.0,4,1,1,411,6,Gold
1943.0,16,8,14037.0,2,4,4,244,10,Silver
1944.0,20,41,24536.0,3,3,4,334,10,Silver
1945.0,203,87,44037.0,4,2,3,423,9,Silver
1946.0,252,4,39520.0,4,4,3,443,11,Bronze
1947.0,212,40,38888.0,4,3,3,433,10,Silver
1948.0,17,61,28207.0,2,2,4,224,8,Gold
1949.0,53,27,97128.0,3,3,2,332,8,Gold
1950.0,174,75,57030.0,4,2,3,423,9,Silver
1951.0,50,77,61836.0,3,2,3,323,8,Gold
1952.0,19,115,207117.0,2,1,1,211,4,Platinum
1953.0,148,155,152975.0,4,1,2,412,7,Gold
1954.0,9,1157,827382.0,1,1,1,111,3,Platinum
1955.0,52,141,63532.0,3,1,3,313,7,Gold
1956.0,13,12,19567.0,2,4,4,244,10,Silver
1957.0,20,180,154979.0,3,1,2,312,6,Gold
1958.0,9,20,41673.0,1,3,3,133,7,Gold
1959.0,54,128,53611.0,3,1,3,313,7,Gold
1960.0,50,35,31470.0,3,3,4,334,10,Silver
1961.0,173,20,20341.0,4,3,4,434,11,Bronze
1962.0,9,20,16507.0,1,3,4,134,8,Gold
1963.0,39,32,52887.0,3,3,3,333,9,Silver
1964.0,267,70,34324.0,4,2,4,424,10,Silver
1965.0,13,476,229498.0,2,1,1,211,4,Platinum
1966.0,20,135,117642.0,3,1,2,312,6,Gold
1967.0,4,559,815404.0,1,1,1,111,3,Platinum
1968.0,9,155,214095.0,1,1,1,111,3,Platinum
1969.0,9,72,47060.0,1,2,3,123,6,Gold
1970.0,17,60,57100.0,2,2,3,223,7,Gold
1971.0,35,37,124118.0,3,3,2,332,8,Gold
1972.0,50,48,83653.0,3,2,2,322,7,Gold
1973.0,163,7,67824.0,4,4,3,443,11,Bronze
1974.0,5,111,89927.0,1,1,2,112,4,Platinum
1975.0,169,52,640764.0,4,2,1,421,7,Gold
1976.0,5,511,338509.0,1,1,1,111,3,Platinum
1977.0,9,397,563358.0,1,1,1,111,3,Platinum
1978.0,11,27,41792.0,2,3,3,233,8,Gold
1979.0,81,127,64809.0,4,1,3,413,8,Gold
1980.0,10,133,75579.0,1,1,3,113,5,Platinum
1981.0,9,1507,2447479.0,1,1,1,111,3,Platinum
1982.0,173,67,23409.0,4,2,4,424,10,Silver
1983.0,204,5,14862.0,4,4,4,444,12,Bronze
1984.0,9,3,69200.0,1,4,3,143,8,Gold
1985.0,18,460,905343.0,2,1,1,211,4,Platinum
1986.0,13,12,79400.0,2,4,3,243,9,Silver
1987.0,9,204,691509.0,1,1,1,111,3,Platinum
1988.0,270,22,47916.0,4,3,3,433,10,Silver
1989.0,10,98,47783.0,1,2,3,123,6,Gold
1990.0,17,3,16431.0,2,4,4,244,10,Silver
1991.0,26,80,227850.0,3,2,1,321,6,Gold
1992.0,24,142,187038.0,3,1,2,312,6,Gold
1993.0,293,30,25828.0,4,3,4,434,11,Bronze
1994.0,5,71,128920.0,1,2,2,122,5,Platinum
1995.0,20,113,40728.0,3,1,3,313,7,Gold
